State_A,State_B,Driving_Distance_m,Driving_Time_s,Flight_Distance_m,Flight_Time_s
Montana,New Hampshire,3907182.3,162400.0,3175142.6177041745,13447.662851452973
Montana,New Jersey,3614924.2,144446.8,3052130.9041302595,12926.672064551687
Montana,New Mexico,1782906.2,72541.5,1317024.5518274254,5577.986337151448
Montana,New York,3674848.3,149121.4,3019139.911745328,12786.945508568448
Montana,North Carolina,3645608.5,147706.0,2992863.1500978726,12675.655694532166
Montana,North Dakota,1052870.8,39782.9,856560.9660959571,3627.787621112289
Montana,Ohio,2938942.3,116660.0,2450052.5580659374,10376.693187102792
Montana,Oklahoma,2349029.1,89053.3,1730032.3249905864,7327.195729371895
Montana,Oregon,1138263.7,46912.2,874721.7854234775,3704.704032381787
Montana,Pennsylvania,3420157.0,136700.0,2899345.573229936,12279.581251326787
Montana,Rhode Island,3916958.2,158750.7,3243470.578713541,13737.051862786762
Montana,South Carolina,3629822.0,146011.5,2953403.548845952,12508.532677465208
Montana,South Dakota,1130771.0,46633.9,943662.7139204332,3996.6891413100698
Montana,Tennessee,2922572.8,116149.7,2377983.753699027,10071.460603901762
Montana,Texas,2751474.7,108192.1,2202775.116489755,9329.400493368375
Montana,Utah,778249.6,28376.2,646977.7281752323,2740.140966389219
Montana,Vermont,3889916.1,159346.1,3056893.9242888573,12946.844855811632
Montana,Virginia,3598373.1,146090.5,3006886.8108031284,12735.050022225014
Montana,Washington,1013715.2,41399.1,831697.5869392544,3522.483897625077
Montana,West Virginia,3145555.2,125938.0,2634877.5519614946,11159.481396542802
Montana,Wisconsin,2135321.9,83931.6,1818890.2110626358,7703.535011559397
Montana,Wyoming,1114684.0,42298.2,834608.5697718358,3534.812766092481
Nebraska,Nevada,2273974.5,85051.0,1988934.3604562946,8423.72199722666
Nebraska,New Hampshire,2365159.0,102890.3,2094438.8671966386,8870.564614009292
Nebraska,New Jersey,2072900.8,84937.1,1850064.855626035,7835.568800298502
Nebraska,New Mexico,1233760.0,53379.6,1000431.3263728198,4237.120911696649
Nebraska,New York,2132825.0,89611.7,1908730.3203145778,8084.034297802917
Nebraska,North Carolina,1989878.9,85351.1,1657921.1112889536,7021.78353016498
Nebraska,North Dakota,1028863.0,39057.3,731812.3229578781,3099.440426645131
Nebraska,Ohio,1308657.7,55147.0,1176433.0554519934,4982.539999561383
Nebraska,Oklahoma,698617.5,27789.1,611330.1579950729,2589.1630220967795
Nebraska,Oregon,2653511.9,101354.0,2175349.796762784,9213.246198054145
Nebraska,Pennsylvania,1878133.6,77190.3,1680263.5164146936,7116.410187168114
Nebraska,Rhode Island,2374934.9,99241.0,2111609.448101274,8943.287074311278
Nebraska,South Carolina,1917473.0,80408.3,1585219.945770599,6713.872711499008
Nebraska,South Dakota,675587.2,27266.5,487236.3220265636,2063.5891285830926
Nebraska,Tennessee,1210223.8,50546.5,1002673.1788653596,4246.615816370935
Nebraska,Texas,1315922.7,51717.5,1187792.464034888,5030.6504359124665
Nebraska,Utah,1417502.3,53118.3,1279052.7246838347,5417.164481013888
Nebraska,Vermont,2345919.4,99570.0,2009917.632651584,8512.592326524356
Nebraska,Virginia,2038189.4,84866.4,1712580.260521088,7253.281103383431
Nebraska,Washington,2749807.4,104827.8,2190077.878016445,9275.623953952
Nebraska,West Virginia,1529265.6,63755.7,1326235.058019481,5616.995539847213
Nebraska,Wisconsin,756289.5,32550.4,663733.8103078175,2811.1079024801684
Nebraska,Wyoming,712427.4,27044.0,676363.0316475298,2864.596369330715
Nevada,New Hampshire,4634668.1,187365.6,4037556.456594616,17100.23911028308
Nevada,New Jersey,4342410.0,169412.4,3832502.6604062985,16231.7759734855
Nevada,New Mexico,1706480.0,71287.6,1282048.2663433156,5429.851480983454
Nevada,New York,4402334.1,174087.0,3861961.36133827,16356.542236256202
Nevada,North Carolina,4267574.4,169896.7,3625311.0826467276,15354.258702974375
Nevada,North Dakota,2221293.0,86899.5,1790694.4411783828,7584.117633226092
Nevada,Ohio,3586353.2,139692.6,3165189.691588171,13405.509282020488
Nevada,Oklahoma,2480403.3,100558.2,2017373.029016443,8544.16812289317
Nevada,Oregon,859182.0,39492.8,713587.5745283415,3022.253256825917
Nevada,Pennsylvania,4147642.8,161665.6,3664939.274475467,15522.095750719625
Nevada,Rhode Island,4644444.0,183716.3,4075813.145846635,17262.26744123281
Nevada,South Carolina,4195168.5,164953.9,3504772.428508129,14843.742050152076
Nevada,South Dakota,2178721.6,84764.7,1742535.322819404,7380.149602529241
Nevada,Tennessee,3487919.3,135092.1,2918700.7127493224,12361.555959879483
Nevada,Texas,2723404.5,112426.1,2253908.8969269814,9545.967092867215
Nevada,Utah,860340.8,32296.1,715849.6997158035,3031.8340223257555
Nevada,Vermont,4615428.6,184045.3,3935631.1982655944,16668.555663242514
Nevada,Virginia,4315885.0,169412.0,3698067.9797560214,15662.405561319621
Nevada,Washington,1111356.0,50228.5,928458.3080091379,3932.294010391643
Nevada,West Virginia,3806961.2,148301.3,3311117.0086259074,14023.55438947443
Nevada,Wisconsin,3025798.6,117025.7,2599996.2758961436,11011.748933207198
Nevada,Wyoming,1565680.3,58395.4,1315261.4860342075,5570.519234968408
New Hampshire,New Jersey,510100.5,24790.1,425759.7954984749,1803.2179574053052
New Hampshire,New Mexico,3545052.0,148232.6,3064597.1265930086,12979.47018321745
New Hampshire,New York,239288.0,13824.5,193764.8181052388,820.6509943280703
New Hampshire,North Carolina,1197147.4,55579.3,1025607.5112113692,4343.749459248153
New Hampshire,North Dakota,2896265.7,123573.0,2319935.2088189237,9825.60794323309
New Hampshire,Ohio,1212753.9,55427.3,1010845.7716121329,4281.229150357269
New Hampshire,Oklahoma,2684452.7,115110.5,2395556.5097367647,10145.88639417924
New Hampshire,Oregon,5012683.0,203449.3,4049851.342855679,17152.311569741698
New Hampshire,Pennsylvania,688435.0,32340.0,554226.6609189385,2347.312916833151
New Hampshire,Rhode Island,176665.1,8729.6,163605.87831603104,692.9190140443668
New Hampshire,South Carolina,1553164.2,69039.9,1315197.7655727735,5570.249360072923
New Hampshire,South Dakota,2824375.5,120148.9,2302168.9324278682,9750.36253734156
New Hampshire,Tennessee,1838395.6,79417.5,1526821.6583865131,6466.538788460525
New Hampshire,Texas,3220150.3,133894.3,2727307.4990295335,11550.949407654496
New Hampshire,Utah,3776673.3,155213.6,3322991.901874037,14073.848054995922
New Hampshire,Vermont,186651.3,8305.5,140157.03317253932,593.6062581425194
New Hampshire,Virginia,949419.0,44365.1,802274.332220487,3397.867759992651
New Hampshire,Washington,4911628.8,202073.5,3984244.406695146,16874.44689894415
New Hampshire,West Virginia,1269854.0,56169.2,1003967.6174690349,4252.098144574736
New Hampshire,Wisconsin,1789511.0,80492.3,1443631.525949431,6114.204109903472
New Hampshire,Wyoming,3071598.4,129139.3,2736006.671860058,11587.792963172009
New Jersey,New Mexico,3120500.2,126264.6,2775967.6337082777,11757.039389823294
New Jersey,New York,316022.4,14859.5,287445.8822929706,1217.4178544172873
New Jersey,North Carolina,698857.2,32140.1,600071.240402487,2541.4781946458274
New Jersey,North Dakota,2603656.7,105613.4,2200051.585930734,9317.86554041252
New Jersey,Ohio,786540.8,33415.0,687195.3330940201,2910.4743519276144
New Jersey,Oklahoma,2259900.8,93142.5,2067055.4480043857,8754.58777978328
New Jersey,Oregon,4720074.0,185489.7,3919801.9711725884,16601.51423084861
New Jersey,Pennsylvania,202605.2,8837.3,173091.54885979788,733.0936187003205
New Jersey,Rhode Island,383222.2,18726.0,327496.5272854449,1387.0441155618844
New Jersey,South Carolina,1054874.0,45600.7,889468.6557481571,3767.161365521606
New Jersey,South Dakota,2531766.5,102189.3,2133905.390693381,9037.716948819027
New Jersey,Tennessee,1350943.4,55858.5,1147366.4891385087,4859.434542233684
New Jersey,Texas,2732698.1,110335.3,2349270.3583837803,9949.850929625421
New Jersey,Utah,3484064.3,137254.0,3117569.403844357,13203.823357458454
New Jersey,Vermont,597380.2,27964.0,474289.742403709,2008.7565560627672
New Jersey,Virginia,451128.7,20925.9,376817.5889355317,1595.9333178446047
New Jersey,Washington,4619019.8,184113.9,3878781.424186919,16427.78014949754
New Jersey,West Virginia,773960.9,32219.0,620189.0381579164,2626.6829851394104
New Jersey,Wisconsin,1496902.0,62532.7,1245193.7636603455,5273.761822561463
New Jersey,Wyoming,2778989.4,111179.7,2517634.9536098763,10662.924509406535
New Mexico,New York,3306207.5,135130.8,2874056.918864073,12172.47636224784
New Mexico,North Carolina,2827400.9,112987.9,2455949.367639351,10401.66791000196
New Mexico,North Dakota,1776060.8,71145.6,1317732.7755857103,5580.98587306889
New Mexico,Ohio,2327829.2,93232.9,2088836.9524057452,8846.838857247863
New Mexico,Oklahoma,860874.7,33541.5,768524.8433132399,3254.9287481501924
New Mexico,Oregon,2312508.0,95531.1,1762620.5678900757,7465.216522828556
New Mexico,Pennsylvania,2919362.0,118727.3,2602897.534808745,11024.03661801351
New Mexico,Rhode Island,3512634.5,143816.9,3063510.9665971543,12974.869976176184
New Mexico,South Carolina,2564450.9,101673.8,2292523.0857542423,9709.509539665027
New Mexico,South Dakota,1474516.4,58350.1,1092147.8023395506,4625.56716284986
New Mexico,Tennessee,1951507.6,76389.6,1727930.0150069112,7318.291828264566
New Mexico,Texas,1103875.9,45409.4,989922.2852469508,4192.612031634145
New Mexico,Utah,1009379.6,44610.6,771260.2401950363,3266.5139584730946
New Mexico,Vermont,3523191.6,146834.8,2990591.6806722926,12666.035353435593
New Mexico,Virginia,2938054.8,116689.8,2568070.617360801,10876.53437941045
New Mexico,Washington,2408803.4,99004.9,1881248.1343400232,7967.639157204804
New Mexico,West Virginia,2468536.9,98664.2,2190382.660557416,9276.914797654938
New Mexico,Wisconsin,1976421.0,84557.5,1660657.4250807674,7033.372623871485
New Mexico,Wyoming,790504.0,30979.9,625819.5522538961,2650.5298683694427
New York,North Carolina,1004511.8,45626.0,875757.5349531563,3709.0907362721914
New York,North Dakota,2664373.4,110351.1,2162637.1641388866,9159.404459882342
New York,Ohio,980861.7,42205.4,817297.271103625,3461.494324674177
New York,Oklahoma,2452560.4,101888.6,2201908.221290531,9325.728937230484
New York,Oregon,4780790.8,190227.4,3893168.2636807878,16488.712646177453
New York,Pennsylvania,467649.9,20871.5,379105.24275734334,1605.6222046193363
New York,Rhode Island,262399.8,11640.4,226224.66723912864,958.1280024245449
New York,South Carolina,1360528.6,59086.6,1159159.0430774218,4909.379476563198
New York,South Dakota,2592483.3,106927.0,2132230.281172602,9030.622367319256
New York,Tennessee,1590118.1,67631.1,1337291.6071865987,5663.8232774961825
New York,Texas,2968679.3,122012.4,2536102.545327191,10741.140191973986
New York,Utah,3544781.1,141991.7,3146575.9436410377,13326.67458483263
New York,Vermont,272885.1,13966.8,190215.88149999897,805.6202039999956
New York,Virginia,756783.3,34411.8,655099.4661203903,2774.538915333418
New York,Washington,4679736.6,188851.6,3834646.8255389864,16240.857143459236
New York,West Virginia,1044866.5,44310.4,817897.481965334,3464.036394206121
New York,Wisconsin,1557618.7,67270.4,1263503.3579116703,5351.308339390604
New York,Wyoming,2839706.2,115917.4,2556102.751549055,10825.846947737175
North Carolina,North Dakota,2633349.3,109521.8,2185899.3772615558,9257.926774284237
North Carolina,Ohio,758628.1,33499.0,582494.0864593637,2467.0337779455404
North Carolina,Oklahoma,1967098.0,79627.4,1698434.3759099196,7193.369121500837
North Carolina,Oregon,4642414.5,186438.5,3825924.0972551727,16203.913823668967
North Carolina,Pennsylvania,599503.4,27656.9,511405.51521177427,2165.952770308691
North Carolina,Rhode Island,1067774.5,49275.4,911110.5017882598,3858.820948750277
North Carolina,South Carolina,363012.4,15400.1,292354.1210368495,1238.2056890972449
North Carolina,South Dakota,2556253.5,104802.3,2049258.4764948578,8679.212371037045
North Carolina,Tennessee,875559.4,36760.1,728892.8569720036,3087.075629528486
North Carolina,Texas,2136536.7,88797.5,1866387.6879366718,7904.700795967081
North Carolina,Utah,3406404.8,138202.8,2927923.981803539,12400.619217050284
North Carolina,Vermont,1281932.4,58513.4,1065970.176383254,4514.697217623193
North Carolina,Virginia,247485.9,11410.6,223335.23884125205,945.8904233276558
North Carolina,Washington,4643506.8,186726.9,3822301.325542778,16188.570319945882
North Carolina,West Virginia,499583.7,21833.5,372616.66717761924,1578.1411786346227
North Carolina,Wisconsin,1526594.6,66441.1,1211202.4714683525,5129.798702689493
North Carolina,Wyoming,2701329.9,112128.5,2329362.67917016,9865.536052955971
North Dakota,Ohio,1923824.4,77714.7,1622428.1968301525,6871.4605983394695
North Dakota,Oklahoma,1576398.3,64104.5,1292231.504262201,5472.980488639911
North Dakota,Oregon,2176444.0,84520.8,1730631.4031541683,7329.733001594123
North Dakota,Pennsylvania,2404291.4,97288.0,2050793.2220447888,8685.712469836752
North Dakota,Rhode Island,2901092.7,119338.7,2386909.6489484273,10109.264395546279
North Dakota,South Carolina,2607791.6,107640.0,2185707.587168022,9257.11448682927
North Dakota,South Dakota,337603.5,14355.9,268155.4384833487,1135.7171512235946
North Dakota,Tennessee,2067220.6,83521.3,1644460.7027879725,6964.774741219649
North Dakota,Texas,2193703.5,88032.9,1862365.2671743494,7887.664660973715
North Dakota,Utah,1494107.4,59694.1,1118875.7025255945,4738.767681284871
North Dakota,Vermont,2874050.6,119934.1,2203495.1003144598,9332.449836625947
North Dakota,Virginia,2582507.5,106678.5,2177434.836345849,9222.076953935359
North Dakota,Washington,2051895.5,79007.7,1678839.061225854,7110.37720048597
North Dakota,West Virginia,2130437.4,86992.7,1818227.195947288,7700.726947541455
North Dakota,Wisconsin,1119456.4,44519.6,983172.5043101476,4164.024724137095
North Dakota,Wyoming,988783.5,40430.2,704031.7782956568,2981.7816492521933
Ohio,Oklahoma,1474598.4,60025.4,1389629.2072976488,5885.488407378277
Ohio,Oregon,3961542.5,156159.1,3301362.711238646,13982.242071128383
Ohio,Pennsylvania,593358.1,25975.4,514189.7067161493,2177.7446402095734
Ohio,Rhode Island,1187712.5,51022.3,982951.2746697308,4163.087751542389
Ohio,South Carolina,833397.2,36801.0,691025.6483798748,2926.696863726528
Ohio,South Dakota,1850213.9,73771.3,1510197.2767753561,6396.129642813274
Ohio,Tennessee,608765.8,25615.6,549624.2946823919,2327.820542184248
Ohio,Texas,1987327.1,79996.9,1726745.563887084,7313.2753294041195
Ohio,Utah,2725532.8,107923.4,2453492.2567501217,10391.261322706398
Ohio,Vermont,1198269.6,54040.2,971057.7652024408,4112.715240857396
Ohio,Virginia,764471.3,32959.4,556902.974120683,2358.647890393481
Ohio,Washington,3937467.2,155695.9,3281748.864319839,13899.17166064873
Ohio,West Virginia,255547.5,11848.7,212536.17638706474,900.153217639333
Ohio,Wisconsin,754635.7,35322.5,639695.448727134,2709.2983710796266
Ohio,Wyoming,2020458.0,81849.1,1850861.1818080088,7838.941475892742
Oklahoma,Oregon,3149615.5,120994.8,2390654.6780043924,10125.125695077426
Oklahoma,Pennsylvania,2066432.6,85582.0,1895136.5220549488,8026.460563997431
Oklahoma,Rhode Island,2659705.2,110671.6,2372251.1208488415,10047.181217712741
Oklahoma,South Carolina,1705132.0,68454.6,1524784.0358640486,6457.908857777148
Oklahoma,South Dakota,1265920.3,50306.5,1025354.8994797352,4342.679574267114
Oklahoma,Tennessee,1092188.7,43170.4,969881.8805949938,4107.735023696445
Oklahoma,Texas,623160.7,24397.8,578094.9610553716,2448.4021879992206
Oklahoma,Utah,1913605.8,72759.1,1391594.2526314398,5893.8109523213925
Oklahoma,Vermont,2670262.3,113689.5,2340391.7070808304,9912.247229989398
Oklahoma,Virginia,2078735.8,83470.6,1825535.746012753,7731.680806642248
Oklahoma,Washington,3245910.9,124468.6,2461420.696930408,10424.840598764082
Oklahoma,West Virginia,1615607.6,65518.9,1459717.4371812798,6182.332675120714
Oklahoma,Wisconsin,1326907.6,54364.8,1115970.461622848,4726.463131579121
Oklahoma,Wyoming,1237078.6,47020.0,897610.5145021915,3801.644532009281
Oregon,Pennsylvania,4528351.9,178022.9,3764062.476045982,15941.911663253572
Oregon,Rhode Island,5025153.2,200073.6,4117146.744043993,17437.327386539262
Oregon,South Carolina,4575877.6,181311.2,3759210.5541015333,15921.362346782968
Oregon,South Dakota,2253503.5,91458.1,1792241.8099890868,7590.671195247896
Oregon,Tennessee,3868628.4,151449.4,3172404.3063559122,13436.065297507394
Oregon,Texas,3375960.6,138817.4,2749145.421575852,11643.43943255655
Oregon,Utah,1307507.0,51352.1,1007673.0089370515,4267.791567262807
Oregon,Vermont,4996137.7,200402.6,3931489.6083069425,16651.01481165293
Oregon,Virginia,4696594.1,185769.3,3856288.882275404,16332.517619048771
Oregon,Washington,256476.2,11453.1,229180.99292409178,970.6489112079181
Oregon,West Virginia,4187670.3,164658.6,3477574.9508545343,14728.552733030967
Oregon,Wisconsin,3258054.3,128755.8,2679510.0426022024,11348.513121609327
Oregon,Wyoming,1946389.4,74752.7,1532630.5753869566,6491.141260462404
Pennsylvania,Rhode Island,561361.0,26287.3,485986.78929445846,2058.296989953001
Pennsylvania,South Carolina,924460.2,39502.6,785586.0719576265,3327.1880694675947
Pennsylvania,South Dakota,2337069.8,94467.4,1974805.7468540163,8363.883163146422
Pennsylvania,Tennessee,1157986.7,47823.3,984170.7924179847,4168.252767887935
Pennsylvania,Texas,2539741.5,102300.1,2187170.776774501,9263.311525162591
Pennsylvania,Utah,3289367.6,129532.1,2950574.9924912634,12496.552909374763
Pennsylvania,Vermont,741871.7,34640.3,566637.8490517768,2399.8779489251724
Pennsylvania,Virginia,352683.8,16553.5,304261.0182741088,1288.6349009256373
Pennsylvania,Washington,4424323.1,176392.0,3728091.3131894344,15789.563208802312
Pennsylvania,West Virginia,579264.2,24497.1,456570.8896258626,1933.7120031213003
Pennsylvania,Wisconsin,1302205.3,54810.8,1085472.2147174198,4597.294085862013
Pennsylvania,Wyoming,2584292.7,103457.8,2349740.518683778,9951.842196778354
Rhode Island,South Carolina,1430180.0,63077.7,1203333.9294350825,5096.473112901525
Rhode Island,South Dakota,2834737.4,116607.9,2351308.704984331,9958.483926992461
Rhode Island,Tennessee,1715411.4,73455.3,1469983.668260285,6225.813183220031
Rhode Island,Texas,3097166.2,127932.1,2672893.6560838586,11320.490778708108
Rhode Island,Utah,3787035.2,151672.6,3360035.375908229,14230.738062670147
Rhode Island,Vermont,340910.2,15615.4,290027.5069520441,1228.3517941498337
Rhode Island,Virginia,826434.8,38402.9,689813.3499564425,2921.562423344933
Rhode Island,Washington,4921990.7,198532.5,4060121.7139615435,17195.80961207242
Rhode Island,West Virginia,1146869.8,50207.0,942209.6845323163,3990.53513448981
Rhode Island,Wisconsin,1799872.9,76951.3,1475818.2554374544,6250.524375970395
Rhode Island,Wyoming,3081960.3,125598.3,2766403.0466189412,11716.530550386104
South Carolina,South Dakota,2532042.1,103349.5,2017971.6089391753,8546.70328491886
South Carolina,Tennessee,709970.4,30244.6,589707.8043438914,2497.5859948682464
South Carolina,Texas,1823738.4,74791.4,1624008.7630445585,6878.154761129895
South Carolina,Utah,3333137.2,133392.1,2824282.127328605,11961.665480450563
South Carolina,Vermont,1638533.0,71941.3,1349027.7487209407,5713.529288700454
South Carolina,Virginia,596468.5,24958.3,514227.4832877131,2177.9046351009024
South Carolina,Washington,4665442.4,185101.6,3773956.256374601,15983.814732880663
South Carolina,West Virginia,573562.3,25115.8,492477.6661544334,2085.7877625364235
South Carolina,Wisconsin,1506342.1,65278.2,1249862.0813995223,5293.533521221507
South Carolina,Wyoming,2628062.4,107317.8,2237279.735981501,9475.537705333418
South Dakota,Tennessee,1834272.5,73362.2,1453929.8341609326,6157.820474093362
South Dakota,Texas,1883020.6,74138.4,1594306.264167294,6752.355942355597
South Dakota,Utah,1322449.9,52903.5,1036087.4372604837,4388.1350283973425
South Dakota,Vermont,2801615.8,116558.6,2196031.333712724,9300.838589842126
South Dakota,Virginia,2510072.7,103303.0,2066312.6379239983,8751.441760619287
South Dakota,Washington,2129490.6,85740.1,1774168.8305552844,7514.126811763556
South Dakota,West Virginia,2057254.9,83150.5,1691810.1000603193,7165.313364961352
South Dakota,Wisconsin,1047021.5,41144.1,889350.5127748923,3766.6609952818967
South Dakota,Wyoming,679465.5,29060.6,514864.9808769693,2180.6046248906932
Tennessee,Texas,1382227.3,54718.4,1203011.6330184266,5095.108092783925
Tennessee,Utah,2626351.9,103576.7,2234875.60077187,9465.355485622038
Tennessee,Vermont,1808529.1,79793.6,1505004.622010713,6374.137222633608
Tennessee,Virginia,986990.9,40528.4,863545.5626098319,3657.3694416416415
Tennessee,Washington,3958657.1,155286.2,3192611.964946533,13521.650675067669
Tennessee,West Virginia,625278.8,25793.5,527799.4943306671,2235.3860936357664
Tennessee,Wisconsin,969500.9,41472.2,801475.4209449411,3394.4841357668097
Tennessee,Wyoming,1921277.0,77502.4,1647869.7944405938,6979.213247042515
Texas,Utah,2070031.7,87946.0,1746606.6792872064,7397.392994628169
Texas,Vermont,3186433.2,134092.9,2697245.0513453637,11423.626099815658
Texas,Virginia,2367769.7,94983.1,2041977.298056831,8648.37443882893
Texas,Washington,3469455.5,142340.3,2856385.013678499,12097.630646167761
Texas,West Virginia,2003182.9,80092.8,1730693.123665747,7329.994406113752
Texas,Wisconsin,1944110.9,78244.0,1617946.477511848,6852.47919887371
Texas,Wyoming,1637856.6,66062.2,1377795.7533835128,5835.37024962429
Utah,Vermont,3757041.1,152289.7,3222569.1624575607,13648.528217467316
Utah,Virginia,3457497.5,137656.4,2991363.574142285,12669.304549308501
Utah,Washington,1403732.8,54894.6,1111394.368138516,4707.082029763126
Utah,West Virginia,2948573.7,116545.7,2604722.3338725697,11031.765178754413
Utah,Wisconsin,2167411.2,85270.1,1884221.12414798,7980.230643450269
Utah,Wyoming,707292.8,26639.8,602838.6680619223,2553.199064732848
Vermont,Virginia,1039727.3,47566.9,845115.3706058062,3579.3121578598852
Vermont,Washington,4894200.7,199031.5,3861657.597144864,16355.255705554719
Vermont,West Virginia,1320327.9,58047.6,993734.6717943073,4208.75860995236
Vermont,Wisconsin,1772082.8,77450.3,1352004.4903454098,5726.136664992324
Vermont,Wyoming,3052704.7,125900.0,2640762.650552135,11184.406519985512
Virginia,Washington,4603918.0,185947.0,3838574.923287616,16257.493792747551
Virginia,West Virginia,509515.9,21247.5,386951.55024742556,1638.8536245773319
Virginia,Wisconsin,1481800.1,64365.8,1194292.8631241117,5058.181537937414
Virginia,Wyoming,2749031.8,111697.7,2388905.523791372,10117.717512528163
Washington,West Virginia,4143933.5,165191.1,3465939.63906369,14679.273765446216
Washington,Wisconsin,3133700.2,123184.7,2649915.5047560288,11223.171549554945
Washington,Wyoming,2043167.2,78217.7,1578662.1421510319,6686.0984844043705
West Virginia,Wisconsin,1027159.3,44723.9,839862.7687835802,3557.0658442598688
West Virginia,Wyoming,2239664.3,90566.5,2002434.523384674,8480.899157864502
Wisconsin,Wyoming,1462919.9,58968.4,1292739.8265642955,5475.13338309584
